PART ID,TYPE,MANUFACTURER,YEAR,Qty,PRECIO,SUBTOTAL INVENTORY,ACTIVE
PART0433,transmission,Mercedes,2003,8.0,426.64,3413.12,1.0
PART0434,suspension,Volkswagen,2021,1.0,112.21,112.21,
PART0435,brake,Toyota,2020,4.0,423.95,1695.8,0.0
PART0436,suspension,BMW,2014,2.0,383.18,766.36,1.0
PART0437,suspension,BMW,2001,2.0,215.93,431.86,
PART0438,tire,Audi,2013,3.0,150.63,451.89,0.0
PART0439,suspension,Audi,2012,9.0,181.82,1636.3799999999999,0.0
PART0440,suspension,Toyota,2011,7.0,57.85,404.95,1.0
PART0441,brake,Mercedes,2005,7.0,160.6,1124.2,1.0
PART0442,battery,Mercedes,2020,7.0,102.17,715.19,1.0
PART0443,battery,Ford,2017,5.0,246.31,1231.55,
PART0444,engine,Volkswagen,2015,7.0,250.97,1756.79,1.0
PART0445,tire,Toyota,2019,5.0,401.98,2009.9,0.0
PART0446,suspension,Honda,2009,4.0,455.5,1822.0,1.0
PART0447,tire,Honda,2005,7.0,282.37,1976.5900000000001,1.0
PART0448,engine,BMW,2022,5.0,306.62,1533.1,
PART0449,battery,Honda,2021,5.0,135.88,679.4,1.0
PART0450,suspension,Ford,2003,8.0,459.16,3673.28,1.0
PART0451,battery,BMW,2020,8.0,446.61,3572.88,0.0
PART0452,engine,Ford,2002,1.0,353.67,353.67,
PART0453,battery,Ford,2011,8.0,465.67,3725.36,
PART0454,engine,Volkswagen,2013,9.0,219.61,1976.4900000000002,0.0
PART0455,battery,Honda,2010,7.0,435.22,3046.54,
PART0456,suspension,Audi,2016,1.0,316.47,316.47,0.0
PART0457,engine,Volkswagen,2022,2.0,105.62,211.24,1.0
PART0458,engine,Volkswagen,2001,5.0,357.89,1789.4499999999998,
PART0459,suspension,BMW,2003,1.0,336.34,336.34,1.0
PART0460,tire,Ford,2014,7.0,363.91,2547.3700000000003,
PART0461,suspension,BMW,2008,7.0,205.56,1438.92,1.0
PART0462,brake,BMW,2008,4.0,163.23,652.92,
PART0463,tire,Mercedes,2015,5.0,123.55,617.75,0.0
PART0464,transmission,Toyota,2014,6.0,223.39,1340.34,0.0
PART0465,tire,BMW,2001,4.0,261.46,1045.84,1.0
PART0466,transmission,Volkswagen,2018,5.0,62.56,312.8,
PART0467,tire,BMW,2013,9.0,421.94,3797.46,0.0
PART0468,brake,Toyota,2014,5.0,161.07,805.3499999999999,1.0
PART0469,suspension,Mercedes,2019,2.0,208.16,416.32,1.0
PART0470,brake,Audi,2021,9.0,160.35,1443.1499999999999,0.0
PART0471,suspension,Honda,2018,3.0,459.41,1378.23,
PART0472,engine,Ford,2008,5.0,204.65,1023.25,
PART0473,brake,Toyota,2005,7.0,53.1,371.7,
PART0474,brake,Mercedes,2013,5.0,53.7,268.5,1.0
PART0475,engine,BMW,2016,9.0,266.35,2397.15,1.0
PART0476,battery,Ford,2005,8.0,489.56,3916.48,
PART0477,tire,Volkswagen,2013,9.0,260.2,2341.7999999999997,1.0
PART0478,brake,Audi,2017,2.0,204.09,408.18,1.0
PART0479,suspension,Audi,2012,8.0,403.0,3224.0,
PART0480,tire,Audi,2009,4.0,210.0,840.0,0.0
PART0481,engine,Audi,2001,3.0,280.21,840.6299999999999,0.0
PART0482,engine,Honda,2000,2.0,305.96,611.92,
PART0483,transmission,BMW,2014,1.0,56.56,56.56,0.0
PART0484,brake,Volkswagen,2013,1.0,398.58,398.58,
PART0485,brake,Honda,2020,5.0,338.21,1691.05,1.0
PART0486,brake,BMW,2019,9.0,272.94,2456.46,1.0
PART0487,engine,Honda,2005,4.0,382.55,1530.2,
PART0488,brake,Honda,2003,8.0,363.93,2911.44,1.0
PART0489,tire,Mercedes,2015,3.0,372.6,1117.8000000000002,
PART0490,tire,BMW,2000,5.0,278.17,1390.8500000000001,0.0
PART0491,transmission,Honda,2020,5.0,287.7,1438.5,0.0
PART0492,engine,Ford,2017,5.0,74.56,372.8,1.0
PART0493,suspension,Mercedes,2009,6.0,380.25,2281.5,0.0
PART0494,tire,Mercedes,2004,1.0,175.18,175.18,1.0
PART0495,battery,Audi,2021,4.0,384.92,1539.68,
PART0496,battery,Volkswagen,2008,9.0,272.72,2454.4800000000005,1.0
PART0497,engine,Toyota,2003,5.0,497.43,2487.15,0.0
PART0498,transmission,Honda,2002,6.0,211.31,1267.8600000000001,0.0
PART0499,suspension,Mercedes,2017,7.0,140.59,984.13,0.0
PART0500,tire,BMW,2018,2.0,183.34,366.68,
PART0501,suspension,Ford,2002,7.0,84.06,588.4200000000001,1.0
PART0502,tire,Toyota,2003,5.0,327.19,1635.95,0.0
PART0503,tire,Mercedes,2001,2.0,222.86,445.72,
PART0504,transmission,Ford,2017,3.0,125.83,377.49,0.0
PART0505,engine,Mercedes,2001,9.0,326.56,2939.04,0.0
PART0506,transmission,BMW,2003,7.0,206.88,1448.1599999999999,0.0
PART0507,suspension,Mercedes,2005,9.0,387.63,3488.67,1.0
PART0508,engine,Honda,2006,3.0,494.94,1484.82,0.0
PART0509,transmission,Audi,2014,3.0,401.95,1205.85,
PART0510,transmission,Volkswagen,2016,6.0,280.11,1680.66,
PART0511,engine,Audi,2010,3.0,162.26,486.78,
PART0512,suspension,Volkswagen,2014,3.0,250.9,752.7,
PART0513,engine,Honda,2016,3.0,125.04,375.12,
PART0514,transmission,Mercedes,2011,7.0,316.39,2214.73,1.0
PART0515,brake,Toyota,2021,9.0,288.05,2592.4500000000003,0.0
PART0516,tire,Mercedes,2006,2.0,110.07,220.14,
PART0517,tire,Audi,2003,6.0,114.07,684.42,0.0
PART0518,battery,Volkswagen,2020,3.0,296.96,890.8799999999999,
PART0519,engine,Volkswagen,2019,1.0,482.07,482.07,
PART0520,transmission,Toyota,2003,4.0,471.07,1884.28,
PART0521,brake,BMW,2004,5.0,180.9,904.5,
PART0522,tire,BMW,2022,7.0,379.94,2659.58,
PART0523,engine,Honda,2015,4.0,391.2,1564.8,0.0
PART0524,suspension,Toyota,2018,7.0,470.3,3292.1,
PART0525,battery,BMW,2007,3.0,176.13,528.39,
PART0526,transmission,Volkswagen,2001,5.0,220.69,1103.45,1.0
PART0527,suspension,Ford,2006,7.0,485.55,3398.85,0.0
PART0528,engine,Ford,2012,3.0,115.15,345.45000000000005,0.0
PART0529,tire,Ford,2007,3.0,236.64,709.92,0.0
PART0530,suspension,Audi,2022,5.0,215.51,1077.55,0.0
PART0531,brake,Mercedes,2010,2.0,251.47,502.94,0.0
PART0532,suspension,Volkswagen,2009,7.0,55.64,389.48,0.0
PART0533,suspension,Honda,2015,9.0,398.81,3589.29,0.0
PART0534,tire,Mercedes,2015,7.0,176.67,1236.6899999999998,
PART0535,battery,Toyota,2006,3.0,392.77,1178.31,1.0
PART0536,brake,Audi,2004,4.0,461.73,1846.92,0.0
PART0537,suspension,BMW,2005,4.0,303.88,1215.52,
PART0538,engine,Volkswagen,2020,2.0,252.66,505.32,
PART0539,transmission,BMW,2009,2.0,424.3,848.6,1.0
PART0540,transmission,Ford,2022,3.0,152.22,456.65999999999997,
PART0541,tire,Honda,2011,7.0,258.7,1810.8999999999999,1.0
PART0542,brake,Toyota,2009,9.0,412.02,3708.18,1.0
PART0543,battery,Audi,2007,9.0,165.52,1489.68,
PART0544,engine,Audi,2013,4.0,488.43,1953.72,
PART0545,engine,Volkswagen,2013,5.0,333.04,1665.2,
PART0546,tire,Toyota,2004,1.0,211.52,211.52,1.0
PART0547,brake,Volkswagen,2003,2.0,70.3,140.6,
PART0548,battery,Mercedes,2000,4.0,54.67,218.68,1.0
PART0549,battery,Volkswagen,2017,8.0,305.13,2441.04,
PART0550,battery,Mercedes,2003,1.0,435.6,435.6,1.0
PART0551,tire,BMW,2006,8.0,122.03,976.24,1.0
PART0552,transmission,Mercedes,2007,5.0,222.33,1111.65,
PART0553,engine,Mercedes,2015,7.0,486.99,3408.9300000000003,0.0
PART0554,suspension,Volkswagen,2008,1.0,346.14,346.14,0.0
PART0555,transmission,Audi,2007,7.0,221.98,1553.86,1.0
PART0556,transmission,Volkswagen,2015,2.0,270.99,541.98,1.0
PART0557,tire,Volkswagen,2007,7.0,320.76,2245.3199999999997,0.0
PART0558,engine,Toyota,2013,3.0,409.1,1227.3000000000002,1.0
PART0559,transmission,Honda,2003,1.0,319.57,319.57,
PART0560,suspension,Mercedes,2002,7.0,335.89,2351.23,0.0
PART0561,transmission,Toyota,2011,5.0,465.92,2329.6,1.0
PART0562,tire,BMW,2003,8.0,310.98,2487.84,1.0
PART0563,engine,Honda,2010,4.0,197.99,791.96,
PART0564,engine,Mercedes,2022,6.0,270.66,1623.96,0.0
PART0565,tire,Volkswagen,2011,9.0,174.34,1569.06,
PART0566,suspension,BMW,2003,1.0,467.41,467.41,0.0
PART0567,tire,Audi,2008,7.0,212.41,1486.87,
PART0568,suspension,Ford,2019,5.0,120.0,600.0,1.0
PART0569,suspension,Ford,2001,5.0,311.98,1559.9,1.0
PART0570,brake,Ford,2007,1.0,305.2,305.2,
PART0571,transmission,Toyota,2016,8.0,465.93,3727.44,
PART0572,brake,Mercedes,2016,7.0,462.39,3236.73,0.0
PART0573,engine,Audi,2001,9.0,171.8,1546.2,1.0
PART0574,battery,Audi,2007,9.0,85.74,771.66,1.0
PART0575,transmission,Toyota,2015,9.0,366.11,3294.9900000000002,
PART0576,battery,Honda,2016,4.0,495.68,1982.72,1.0
PART0577,transmission,Toyota,2002,1.0,369.39,369.39,0.0
PART0578,transmission,BMW,2012,5.0,493.86,2469.3,1.0
PART0579,transmission,Volkswagen,2019,1.0,339.0,339.0,1.0
PART0580,brake,Volkswagen,2021,4.0,407.08,1628.32,1.0
PART0581,brake,Ford,2006,1.0,337.14,337.14,
PART0582,suspension,Volkswagen,2012,2.0,59.5,119.0,1.0
PART0583,transmission,Mercedes,2020,8.0,474.81,3798.48,
PART0584,transmission,Toyota,2019,7.0,449.2,3144.4,1.0
PART0585,suspension,Volkswagen,2002,3.0,350.12,1050.3600000000001,
PART0586,battery,Mercedes,2012,4.0,205.38,821.52,
PART0587,transmission,Volkswagen,2004,4.0,92.79,371.16,
PART0588,battery,Honda,2004,4.0,426.65,1706.6,0.0
PART0589,transmission,Toyota,2019,8.0,212.81,1702.48,
PART0590,transmission,Volkswagen,2021,4.0,156.94,627.76,
PART0591,tire,BMW,2016,5.0,426.48,2132.4,1.0
PART0592,transmission,BMW,2000,1.0,110.71,110.71,1.0
PART0593,suspension,Toyota,2000,7.0,96.98,678.86,1.0
PART0594,transmission,Honda,2018,8.0,447.66,3581.28,
PART0595,suspension,Ford,2015,5.0,480.88,2404.4,0.0
PART0596,transmission,Mercedes,2011,8.0,348.66,2789.28,
PART0597,engine,BMW,2008,3.0,73.47,220.41,1.0
PART0598,transmission,BMW,2019,7.0,50.14,350.98,
PART0599,brake,Ford,2011,6.0,351.12,2106.7200000000003,
PART0600,suspension,Mercedes,2010,9.0,175.76,1581.84,1.0
PART0601,battery,BMW,2005,2.0,420.77,841.54,0.0
PART0602,battery,Toyota,2014,5.0,457.12,2285.6,1.0
PART0603,transmission,Volkswagen,2007,8.0,154.73,1237.84,1.0
PART0604,transmission,Toyota,2017,3.0,153.99,461.97,
PART0605,brake,Volkswagen,2008,9.0,357.07,3213.63,
PART0606,suspension,Mercedes,2011,7.0,296.85,2077.9500000000003,1.0
PART0607,battery,Audi,2015,6.0,407.72,2446.32,1.0
PART0608,suspension,Toyota,2004,5.0,241.09,1205.45,
PART0609,battery,Mercedes,2004,4.0,151.8,607.2,1.0
PART0610,suspension,BMW,2022,4.0,171.84,687.36,0.0
PART0611,transmission,Toyota,2020,4.0,189.93,759.72,
PART0612,battery,BMW,2003,6.0,204.38,1226.28,1.0
PART0613,suspension,Honda,2007,3.0,428.34,1285.02,
PART0614,brake,Volkswagen,2019,8.0,352.11,2816.88,
PART0615,tire,Honda,2007,2.0,390.77,781.54,1.0
PART0616,brake,Volkswagen,2008,3.0,137.34,412.02,1.0
PART0617,tire,Audi,2017,2.0,95.44,190.88,1.0
PART0618,suspension,Mercedes,2001,3.0,180.87,542.61,1.0
PART0619,engine,Toyota,2004,9.0,226.99,2042.91,1.0
PART0620,tire,Toyota,2008,6.0,128.21,769.26,1.0
PART0621,battery,Volkswagen,2022,5.0,178.6,893.0,1.0
PART0622,battery,BMW,2015,4.0,78.35,313.4,
PART0623,brake,Ford,2008,3.0,415.23,1245.69,
PART0624,battery,Toyota,2000,9.0,324.16,2917.44,0.0
PART0625,tire,Mercedes,2020,9.0,447.07,4023.63,
PART0626,battery,Audi,2008,2.0,311.91,623.82,
PART0627,brake,Audi,2008,1.0,241.99,241.99,1.0
PART0628,brake,Honda,2020,7.0,63.06,441.42,1.0
PART0629,engine,BMW,2019,3.0,389.45,1168.35,0.0
PART0630,suspension,Audi,2022,7.0,408.77,2861.39,0.0
PART0631,transmission,Mercedes,2003,9.0,303.33,2729.97,1.0
PART0632,engine,BMW,2000,8.0,373.84,2990.72,
PART0633,engine,Audi,2009,8.0,208.38,1667.04,1.0
PART0634,battery,Honda,2018,3.0,322.97,968.9100000000001,1.0
PART0635,engine,Volkswagen,2008,6.0,438.65,2631.8999999999996,
PART0636,tire,Volkswagen,2008,9.0,84.2,757.8000000000001,1.0
PART0637,brake,Volkswagen,2010,2.0,476.1,952.2,
PART0638,transmission,Ford,2020,5.0,206.06,1030.3,1.0
PART0639,transmission,Audi,2021,1.0,105.91,105.91,0.0
PART0640,suspension,Audi,2012,1.0,215.76,215.76,
PART0641,battery,Volkswagen,2010,1.0,456.74,456.74,0.0
PART0642,battery,Toyota,2010,7.0,251.9,1763.3,0.0
PART0643,tire,Honda,2010,4.0,154.9,619.6,1.0
PART0644,battery,Mercedes,2003,9.0,233.67,2103.0299999999997,1.0
PART0645,brake,BMW,2018,4.0,133.53,534.12,
PART0646,tire,Honda,2017,1.0,79.7,79.7,1.0
PART0647,battery,BMW,2000,6.0,173.7,1042.1999999999998,
PART0648,battery,Honda,2016,2.0,118.31,236.62,
PART0649,brake,Audi,2011,2.0,198.32,396.64,1.0
PART0650,engine,Audi,2010,3.0,302.18,906.54,1.0
PART0651,engine,Honda,2006,8.0,330.37,2642.96,1.0
PART0652,suspension,Toyota,2018,7.0,193.41,1353.87,
PART0653,engine,BMW,2018,3.0,65.17,195.51,1.0
PART0654,suspension,Audi,2022,1.0,182.86,182.86,0.0
PART0655,engine,Mercedes,2005,4.0,110.36,441.44,1.0
PART0656,engine,BMW,2018,2.0,352.1,704.2,1.0
PART0657,tire,Audi,2006,1.0,100.79,100.79,0.0
PART0658,tire,Ford,2014,6.0,137.91,827.46,0.0
PART0659,engine,Ford,2006,9.0,103.11,927.99,0.0
PART0660,transmission,Volkswagen,2003,7.0,170.76,1195.32,
PART0661,battery,Mercedes,2007,9.0,372.67,3354.03,1.0
PART0662,suspension,Volkswagen,2002,2.0,180.28,360.56,1.0
PART0663,engine,Toyota,2004,6.0,362.46,2174.7599999999998,0.0
PART0664,battery,Ford,2016,9.0,483.25,4349.25,
PART0665,tire,Mercedes,2020,1.0,468.31,468.31,0.0
PART0666,brake,Honda,2006,4.0,318.34,1273.36,1.0
PART0667,engine,Audi,2019,4.0,85.49,341.96,0.0
PART0668,tire,Ford,2017,4.0,375.45,1501.8,1.0
PART0669,tire,Volkswagen,2016,7.0,359.36,2515.52,1.0
PART0670,tire,Ford,2005,4.0,289.96,1159.84,
PART0671,transmission,BMW,2004,5.0,332.32,1661.6,
PART0672,battery,Audi,2009,4.0,214.51,858.04,
PART0673,tire,Audi,2000,3.0,82.49,247.46999999999997,1.0
PART0674,battery,Honda,2021,4.0,267.74,1070.96,1.0
PART0675,tire,Mercedes,2000,3.0,302.52,907.56,0.0
PART0676,transmission,Honda,2011,6.0,165.19,991.14,1.0
PART0677,tire,Ford,2020,4.0,430.53,1722.12,
PART0678,brake,Volkswagen,2014,8.0,284.22,2273.76,0.0
PART0679,brake,Toyota,2018,4.0,278.89,1115.56,1.0
PART0680,brake,Honda,2004,8.0,449.06,3592.48,
PART0681,brake,Audi,2020,4.0,361.57,1446.28,0.0
PART0682,suspension,Toyota,2010,2.0,244.82,489.64,
PART0683,transmission,Ford,2021,2.0,291.01,582.02,1.0
PART0684,engine,BMW,2019,9.0,82.92,746.28,
PART0685,engine,Honda,2011,5.0,141.5,707.5,0.0
PART0686,battery,Honda,2011,5.0,315.54,1577.7,0.0
PART0687,battery,BMW,2017,1.0,318.75,318.75,
PART0688,transmission,BMW,2001,7.0,456.04,3192.28,
PART0689,suspension,Honda,2019,2.0,260.94,521.88,1.0
PART0690,engine,Audi,2009,8.0,153.3,1226.4,1.0
PART0691,engine,BMW,2020,7.0,317.93,2225.51,0.0
PART0692,brake,Audi,2021,8.0,149.95,1199.6,0.0
PART0693,brake,Volkswagen,2009,4.0,124.01,496.04,
PART0694,brake,Mercedes,2004,2.0,452.17,904.34,
PART0695,battery,Toyota,2000,1.0,456.69,456.69,0.0
PART0696,transmission,Honda,2020,2.0,233.73,467.46,0.0
PART0697,engine,Ford,2017,1.0,86.73,86.73,0.0
PART0698,tire,BMW,2017,7.0,168.4,1178.8,1.0
PART0699,transmission,Toyota,2014,4.0,409.66,1638.64,1.0
PART0700,battery,Ford,2003,8.0,268.03,2144.24,1.0
PART0701,engine,Ford,2012,2.0,382.55,765.1,0.0
PART0702,engine,Ford,2013,8.0,253.47,2027.76,
PART0703,suspension,Ford,2021,7.0,130.67,914.6899999999999,
PART0704,engine,Volkswagen,2007,4.0,328.08,1312.32,0.0
PART0705,transmission,Honda,2002,8.0,96.92,775.36,1.0
PART0706,brake,Mercedes,2006,7.0,353.19,2472.33,
PART0707,battery,Honda,2016,7.0,456.57,3195.99,1.0
PART0708,battery,Volkswagen,2010,8.0,262.31,2098.48,1.0
PART0709,brake,Mercedes,2009,2.0,70.91,141.82,
PART0710,tire,Ford,2001,3.0,280.55,841.6500000000001,1.0
PART0711,brake,BMW,2003,3.0,396.75,1190.25,1.0
PART0712,engine,Honda,2007,4.0,163.04,652.16,
PART0713,tire,Mercedes,2016,6.0,422.95,2537.7,0.0
PART0714,brake,Mercedes,2020,2.0,491.54,983.08,1.0
PART0715,engine,BMW,2004,3.0,167.75,503.25,1.0
PART0716,suspension,Audi,2000,2.0,457.49,914.98,1.0
PART0717,transmission,Volkswagen,2017,3.0,222.79,668.37,1.0
PART0718,transmission,Audi,2013,4.0,314.25,1257.0,1.0
PART0719,brake,Mercedes,2004,1.0,472.24,472.24,
PART0720,transmission,Mercedes,2022,5.0,301.96,1509.8,0.0
PART0721,brake,Honda,2015,4.0,230.98,923.92,0.0
PART0722,transmission,Audi,2012,7.0,158.99,1112.93,
PART0723,engine,Toyota,2022,8.0,474.64,3797.12,0.0
PART0724,tire,Ford,2013,7.0,435.46,3048.22,1.0
PART0725,tire,BMW,2007,6.0,353.77,2122.62,1.0
PART0726,brake,Volkswagen,2007,1.0,358.79,358.79,0.0
PART0727,tire,Mercedes,2016,4.0,440.04,1760.16,0.0
PART0728,brake,Toyota,2008,9.0,316.72,2850.4800000000005,
PART0729,transmission,Ford,2014,2.0,70.22,140.44,0.0
PART0730,engine,Honda,2019,5.0,453.54,2267.7000000000003,0.0
PART0731,engine,Toyota,2021,2.0,316.8,633.6,1.0
PART0732,tire,Audi,2002,6.0,232.52,1395.1200000000001,
PART0733,brake,Toyota,2008,9.0,376.34,3387.06,0.0
PART0734,brake,Volkswagen,2018,5.0,246.04,1230.2,1.0
PART0735,tire,Mercedes,2021,1.0,137.55,137.55,0.0
PART0736,brake,BMW,2010,7.0,66.21,463.46999999999997,1.0
PART0737,brake,Volkswagen,2007,4.0,365.25,1461.0,1.0
PART0738,engine,Ford,2004,4.0,207.2,828.8,1.0
PART0739,tire,Toyota,2014,4.0,70.74,282.96,
PART0740,battery,Ford,2017,5.0,293.7,1468.5,1.0
PART0741,transmission,Mercedes,2020,7.0,242.91,1700.37,0.0
PART0742,engine,BMW,2002,8.0,423.77,3390.16,1.0
PART0743,suspension,Toyota,2021,2.0,343.64,687.28,0.0
PART0744,tire,BMW,2021,8.0,202.69,1621.52,0.0
PART0745,suspension,Ford,2014,9.0,417.36,3756.2400000000002,0.0
PART0746,battery,Volkswagen,2015,2.0,316.0,632.0,0.0
PART0747,suspension,Ford,2015,4.0,121.89,487.56,
PART0748,brake,Mercedes,2005,2.0,53.74,107.48,0.0
PART0749,engine,Ford,2018,5.0,431.12,2155.6,
PART0750,suspension,Ford,2009,4.0,401.94,1607.76,
PART0751,transmission,Ford,2001,9.0,210.3,1892.7,0.0
PART0752,suspension,Ford,2020,2.0,371.02,742.04,0.0
PART0753,brake,BMW,2019,9.0,351.6,3164.4,0.0
PART0754,battery,BMW,2022,5.0,93.64,468.2,0.0
PART0755,suspension,Audi,2016,3.0,246.16,738.48,
PART0756,battery,Ford,2001,8.0,163.56,1308.48,0.0
PART0757,brake,Honda,2018,1.0,410.47,410.47,
PART0758,battery,Ford,2019,1.0,289.11,289.11,
PART0759,suspension,Mercedes,2014,9.0,360.54,3244.86,0.0
PART0760,battery,Audi,2005,3.0,203.93,611.79,1.0
PART0761,tire,Ford,2008,9.0,276.51,2488.59,
PART0762,brake,Volkswagen,2021,6.0,137.59,825.54,
PART0763,suspension,Audi,2022,5.0,267.82,1339.1,0.0
PART0764,tire,Mercedes,2010,2.0,491.19,982.38,0.0
PART0765,transmission,Audi,2007,7.0,467.85,3274.9500000000003,1.0
PART0766,battery,Ford,2011,8.0,365.15,2921.2,0.0
PART0767,tire,Mercedes,2012,9.0,76.49,688.41,0.0
PART0768,engine,Mercedes,2008,2.0,133.11,266.22,
PART0769,brake,Audi,2000,8.0,192.5,1540.0,
PART0770,battery,Honda,2008,3.0,198.14,594.42,0.0
PART0771,tire,Mercedes,2000,7.0,375.86,2631.02,
PART0772,suspension,Volkswagen,2014,2.0,142.96,285.92,0.0
PART0773,engine,Ford,2006,6.0,111.93,671.58,0.0
PART0774,brake,Ford,2013,3.0,423.0,1269.0,0.0
PART0775,engine,Honda,2014,7.0,337.06,2359.42,1.0
PART0776,suspension,Ford,2012,2.0,80.34,160.68,
PART0777,brake,Volkswagen,2008,7.0,499.27,3494.89,0.0
PART0778,suspension,Mercedes,2021,6.0,148.01,888.06,
PART0779,tire,Honda,2015,6.0,278.2,1669.1999999999998,1.0
PART0780,transmission,Honda,2006,4.0,162.43,649.72,
PART0781,suspension,Toyota,2022,6.0,101.13,606.78,0.0
PART0782,brake,Ford,2005,1.0,257.25,257.25,
PART0783,engine,Honda,2018,5.0,120.49,602.4499999999999,0.0
PART0784,transmission,Honda,2021,1.0,275.76,275.76,
PART0785,tire,Audi,2007,7.0,431.35,3019.4500000000003,1.0
PART0786,battery,BMW,2007,3.0,311.09,933.27,
PART0787,engine,Volkswagen,2021,4.0,249.55,998.2,1.0
PART0788,transmission,Volkswagen,2021,9.0,74.1,666.9,1.0
PART0789,tire,Volkswagen,2007,1.0,319.07,319.07,0.0
PART0790,battery,Toyota,2009,9.0,76.32,686.8799999999999,
PART0791,tire,Mercedes,2020,3.0,431.37,1294.1100000000001,1.0
PART0792,tire,Volkswagen,2009,6.0,111.08,666.48,
PART0793,engine,BMW,2014,6.0,101.76,610.5600000000001,
PART0794,engine,Toyota,2012,5.0,434.24,2171.2,0.0
PART0795,engine,Honda,2001,8.0,275.89,2207.12,0.0
PART0796,tire,Ford,2013,3.0,375.3,1125.9,
PART0797,engine,BMW,2013,5.0,274.34,1371.6999999999998,1.0
PART0798,transmission,Ford,2014,3.0,392.91,1178.73,
PART0799,battery,Toyota,2000,1.0,115.1,115.1,
PART0800,tire,Volkswagen,2001,4.0,346.18,1384.72,
PART0801,engine,Audi,2010,6.0,425.13,2550.7799999999997,
PART0802,battery,Mercedes,2012,9.0,293.19,2638.71,
PART0803,engine,Honda,2011,8.0,84.88,679.04,
PART0804,battery,Audi,2015,8.0,392.78,3142.24,0.0
PART0805,suspension,Ford,2021,9.0,93.7,843.3000000000001,
PART0806,tire,BMW,2011,7.0,452.32,3166.24,1.0
PART0807,tire,Mercedes,2008,3.0,399.82,1199.46,0.0
PART0808,transmission,Audi,2019,6.0,285.87,1715.22,
PART0809,engine,Toyota,2014,7.0,260.17,1821.19,1.0
PART0810,battery,Volkswagen,2004,9.0,225.62,2030.58,1.0
PART0811,brake,BMW,2005,6.0,243.33,1459.98,
PART0812,engine,Audi,2007,9.0,299.47,2695.2300000000005,
PART0813,engine,BMW,2015,1.0,81.0,81.0,1.0
PART0814,tire,Honda,2002,8.0,324.39,2595.12,
PART0815,tire,BMW,2006,8.0,400.57,3204.56,
PART0816,battery,Mercedes,2016,6.0,390.78,2344.68,0.0
PART0817,tire,Toyota,2018,2.0,407.19,814.38,
PART0818,battery,Mercedes,2020,2.0,76.4,152.8,0.0
PART0819,transmission,Audi,2005,1.0,435.39,435.39,
PART0820,suspension,Audi,2022,8.0,86.58,692.64,
PART0821,transmission,Mercedes,2008,8.0,146.04,1168.32,0.0
PART0822,battery,Honda,2007,4.0,58.27,233.08,0.0
PART0823,engine,Mercedes,2018,2.0,93.29,186.58,0.0
PART0824,suspension,Honda,2007,7.0,362.51,2537.5699999999997,
PART0825,engine,Audi,2013,4.0,139.15,556.6,
PART0826,battery,Ford,2002,1.0,137.17,137.17,
PART0827,brake,Honda,2022,9.0,371.4,3342.6,
PART0828,engine,BMW,2005,3.0,282.72,848.1600000000001,0.0
PART0829,suspension,Ford,2008,8.0,50.98,407.84,0.0
PART0830,engine,Honda,2019,9.0,102.18,919.6200000000001,0.0
PART0831,brake,Toyota,2008,9.0,440.69,3966.21,0.0
PART0832,transmission,Honda,2010,8.0,268.67,2149.36,1.0
PART0833,battery,Ford,2007,3.0,354.0,1062.0,0.0
PART0834,tire,BMW,2002,5.0,470.98,2354.9,
PART0835,tire,Volkswagen,2000,4.0,399.52,1598.08,1.0
PART0836,battery,Audi,2019,5.0,338.44,1692.2,
PART0837,brake,Audi,2020,8.0,272.5,2180.0,0.0
PART0838,tire,Honda,2005,6.0,117.96,707.76,
PART0839,tire,Honda,2002,4.0,478.52,1914.08,1.0
PART0840,battery,Audi,2021,1.0,161.89,161.89,0.0
PART0841,engine,Volkswagen,2003,4.0,368.66,1474.64,0.0
PART0842,engine,Honda,2022,2.0,63.66,127.32,1.0
PART0843,transmission,Mercedes,2004,2.0,333.1,666.2,1.0
PART0844,brake,Mercedes,2017,9.0,169.72,1527.48,
PART0845,brake,Volkswagen,2016,1.0,214.79,214.79,1.0
PART0846,battery,Honda,2014,8.0,189.13,1513.04,0.0
PART0847,brake,Volkswagen,2013,4.0,273.88,1095.52,1.0
PART0848,tire,Honda,2010,3.0,248.19,744.5699999999999,1.0
PART0849,suspension,BMW,2009,7.0,200.52,1403.64,0.0
PART0850,battery,Ford,2017,4.0,258.23,1032.92,
PART0851,tire,Ford,2011,4.0,161.68,646.72,0.0
PART0852,suspension,BMW,2018,4.0,448.56,1794.24,
PART0853,battery,Toyota,2008,5.0,471.26,2356.3,1.0
PART0854,brake,Ford,2001,3.0,213.42,640.26,
PART0855,transmission,Mercedes,2018,5.0,208.66,1043.3,0.0
PART0856,brake,Honda,2016,5.0,450.54,2252.7000000000003,0.0
PART0857,tire,Mercedes,2017,4.0,166.51,666.04,
PART0858,transmission,BMW,2003,9.0,498.34,4485.0599999999995,
PART0859,brake,Ford,2008,4.0,329.88,1319.52,1.0
PART0860,suspension,Volkswagen,2007,9.0,51.06,459.54,0.0
PART0861,suspension,Mercedes,2004,8.0,408.03,3264.24,1.0
PART0862,brake,BMW,2005,6.0,221.52,1329.1200000000001,1.0
PART0863,brake,Ford,2016,7.0,462.97,3240.79,0.0
PART0864,tire,Volkswagen,2009,3.0,259.24,777.72,1.0
